,head,variable,value
4479,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,l_text_topics,topic_1
4480,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi246
4481,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1274
4482,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,level,level_2
4483,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,prerequisite,Course3_W1-S1-L6_-_Background_-_11_slides_16-55
4484,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi228
4485,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi382
4486,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi984
4487,Course2_W6-S1-L2_Grammar_Transforms_12-05,l_text_topics,topic_11
4488,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_5
4489,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1209
4490,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1403
4491,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,level,level_1
4492,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi993
4493,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi873
4494,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi55
4495,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi122
4496,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1011
4497,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1284
4498,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi945
4499,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi190
4500,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi270
4501,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1284
4502,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1206
4503,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi982
4504,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi43
4505,Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_6
4506,Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,level,level_2
4507,Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi561
4508,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1108
4509,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi371
4510,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1206
4511,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,prerequisite,Course1_W8-S2-L1_Introduction_0-47
4512,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi873
4513,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi423
4514,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,level,level_2
4515,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi124
4516,Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi1414
4517,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi73
4518,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi974
4519,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi116
4520,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi826
4521,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_9
4522,Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,concept_vocab_index,vi43
4523,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,l_text_topics,topic_1
4524,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi586
4525,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1338
4526,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi909
4527,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi122
4528,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi43
4529,Course2_W3-S2_L2_Sentiment_Analysis-_A_baseline_algorithm_13-27,level,level_3
4530,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1106
4531,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi73
4532,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi345
4533,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi770
4534,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi171
4535,Course2_W6-S2-L2_Charniaks_Model_18-23,l_text_topics,topic_14
4536,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_0
4537,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi664
4538,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi329
4539,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi988
4540,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,l_text_topics,topic_6
4541,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi329
4542,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi617
4543,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1313
4544,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi930
4545,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi1200
4546,Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,concept_vocab_index,vi468
4547,Course2_W7-S1-L3_The_Inverted_Index_10-42,concept_vocab_index,vi345
4548,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi980
4549,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi972
4550,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi73
4551,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi991
4552,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi257
4553,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,l_text_topics,topic_12
4554,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi470
4555,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi925
4556,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_1
4557,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi943
4558,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,level,level_2
4559,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi445
4560,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi403
4561,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi873
4562,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi235
4563,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_7
4564,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi434
4565,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,l_text_topics,topic_11
4566,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,l_text_topics,topic_8
4567,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi512
4568,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_1
4569,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi873
4570,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1124
4571,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_12
4572,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi873
4573,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,prerequisite,start
4574,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,l_text_topics,topic_0
4575,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi818
4576,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi73
4577,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1422
4578,Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi47
4579,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi29
4580,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi74
4581,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1284
4582,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi363
4583,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi245
4584,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi442
4585,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1206
4586,Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,concept_vocab_index,vi239
4587,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1386
4588,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi171
4589,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi468
4590,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi980
4591,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1403
4592,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi319
4593,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi826
4594,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1284
4595,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi993
4596,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi137
4597,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi770
4598,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi445
4599,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_11
4600,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi848
4601,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi980
4602,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,l_text_topics,topic_12
4603,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi909
4604,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi246
4605,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi773
4606,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_7
4607,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi817
4608,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi988
4609,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi848
4610,Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,concept_vocab_index,vi1392
4611,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi573
4612,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi873
4613,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,prerequisite,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41
4614,Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,concept_vocab_index,vi776
4615,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi512
4616,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi873
4617,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi351
4618,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi909
4619,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi907
4620,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi538
4621,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi984
4622,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi988
4623,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi817
4624,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1276
4625,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,prerequisite,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11
4626,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi911
4627,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi329
4628,Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,concept_vocab_index,vi943
4629,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi134
4630,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi341
4631,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1434
4632,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1072
4633,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1057
4634,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,prerequisite,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59
4635,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,level,level_3
4636,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi677
4637,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi873
4638,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi772
4639,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi468
4640,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi345
4641,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1106
4642,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,l_text_topics,topic_1
4643,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi848
4644,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi434
4645,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi873
4646,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1392
4647,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi445
4648,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1331
4649,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi898
4650,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi873
4651,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1392
4652,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1108
4653,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1206
4654,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1133
4655,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi338
4656,Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_8
4657,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi27
4658,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi134
4659,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi34
4660,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi848
4661,Course2_W3-S2_L4_Learning_Sentiment_Lexicons_14-45,concept_vocab_index,vi29
4662,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi910
4663,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi116
4664,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1203
4665,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1091
4666,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1081
4667,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1022
4668,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi642
4669,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi468
4670,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi215
4671,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi416
4672,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi982
4673,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,level,level_1
4674,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi490
4675,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi257
4676,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi1414
4677,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,l_text_topics,topic_12
4678,Course2_W3-S2_L4_Learning_Sentiment_Lexicons_14-45,concept_vocab_index,vi434
4679,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi134
4680,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,prerequisite,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32
4681,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1074
4682,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1443
4683,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,l_text_topics,topic_6
4684,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1043
4685,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1108
4686,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi993
4687,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1137
4688,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1274
4689,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi1200
4690,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1087
4691,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,prerequisite,Course2_W3-S1-L2_Naive_Bayes_3-19
4692,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi1422
4693,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi696
4694,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_11
4695,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,l_text_topics,topic_1
4696,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi837
4697,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi984
4698,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi470
4699,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi55
4700,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,l_text_topics,topic_10
4701,Course1_W2-S1-L1_The_Tagging_Problem_10-01,level,level_1
4702,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi14
4703,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi538
4704,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1003
4705,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,level,level_3
4706,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi873
4707,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi848
4708,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1403
4709,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi147
4710,Course1_W5-S1-L1_Opening_Comments_0-25,prerequisite,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28
4711,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi150
4712,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1442
4713,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,l_text_topics,topic_8
4714,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi338
4715,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi1186
4716,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi127
4717,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi672
4718,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi468
4719,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi219
4720,Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi363
4721,Course1_W9-S2-L7_Summary_3-01,l_text_topics,topic_14
4722,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,l_text_topics,topic_12
4723,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi386
